Date,Open,High,Low,Close,Adj_Close,Volume
2011-08-12,10.014,10.228,9.8605,10.115,10.115,112408000
2020-03-31,98.217499,99.651001,97.2005,97.486,97.486,102472000
1997-10-02,0.202083,0.208854,0.199479,0.200521,0.200521,37536000
2000-10-31,1.634375,1.84375,1.603125,1.83125,1.83125,198390000
2013-08-20,14.294,14.4755,14.287,14.3545,14.3545,31726000
2018-10-26,82.4795,84.922997,80.150002,82.140503,82.140503,299276000
2019-05-01,96.654503,97.181999,95.527496,95.575996,95.575996,62340000
2021-01-12,156.0,157.106995,154.300003,156.041504,156.041504,70292000
2013-12-19,19.713499,19.8645,19.629999,19.759501,19.759501,48544000
2005-06-01,1.7785,1.8495,1.772,1.825,1.825,206404000
2012-12-19,13.065,13.0835,12.884,12.8995,12.8995,46000000
2014-01-29,19.608,19.6425,19.162001,19.209999,19.209999,67646000
2001-04-09,0.592,0.595,0.535,0.559,0.559,468114000
2000-04-25,2.590625,2.70625,2.5125,2.621875,2.621875,143008000
2001-06-28,0.7115,0.7295,0.6885,0.718,0.718,110334000
2019-03-07,83.3685,83.487503,81.025497,81.297501,81.297501,99140000
2006-05-23,1.75,1.8,1.688,1.688,1.688,176454000
2006-12-01,2.013,2.027,1.9545,1.9705,1.9705,166122000
2007-04-02,1.9925,2.0235,1.9775,2.021,2.021,141826000
2018-09-17,97.736504,97.841003,94.370499,95.401497,95.401497,141004000
2021-07-26,183.658493,185.604004,182.362503,184.990997,184.990997,58002000
1999-08-12,2.275,2.39375,2.234375,2.29375,2.29375,262816000
2013-04-30,12.4685,12.734,12.428,12.6905,12.6905,84976000
2011-03-10,8.3535,8.4235,8.241,8.307,8.307,119968000
1998-11-16,1.070833,1.082292,1.029167,1.052083,1.052083,237948000
2009-06-17,4.125,4.215,4.032,4.1325,4.1325,155702000
2004-06-24,2.55,2.597,2.5345,2.551,2.551,135202000
2009-04-16,3.7665,3.874,3.758,3.8625,3.8625,149356000
2000-09-22,1.91875,2.10625,1.915625,2.071875,2.071875,119924000
2009-01-20,2.5375,2.585,2.4135,2.422,2.422,135344000
2019-02-26,81.299004,81.999496,80.806503,81.82,81.82,53316000
1998-03-24,0.34375,0.361458,0.34375,0.351042,0.351042,113616000
2017-01-20,40.764,40.800999,40.313,40.4165,40.4165,67524000
2005-12-06,2.453,2.495,2.453,2.463,2.463,191628000
2012-06-25,11.015,11.0795,10.9,11.0035,11.0035,47646000
2006-09-06,1.588,1.599,1.5325,1.54,1.54,182282000
2002-06-05,0.899,0.909,0.8725,0.8995,0.8995,87450000
2022-04-14,155.389999,155.897003,151.472,151.706497,151.706497,51598000
2004-09-09,1.912,1.9155,1.868,1.9035,1.9035,139134000
2013-05-14,13.225,13.47,13.2015,13.4165,13.4165,54000000
2020-07-16,148.552994,151.600006,145.911499,149.994995,149.994995,127884000
2008-09-09,4.038,4.098,3.9495,3.952,3.952,116436000
2005-01-26,2.059,2.09,2.013,2.067,2.067,154298000
2024-04-10,182.770004,186.270004,182.669998,185.949997,185.949997,35879200
2016-05-17,35.494999,35.723499,34.695499,34.7635,34.7635,102428000
2010-02-10,5.9,5.9305,5.8,5.868,5.868,124664000
2023-10-05,126.709999,126.730003,124.330002,125.959999,125.959999,39660600
2020-08-21,164.75,165.720001,163.769501,164.235992,164.235992,71518000
2009-01-05,2.7865,2.787,2.6515,2.703,2.703,190196000
2022-12-02,94.480003,95.360001,93.779999,94.129997,94.129997,72496400
1997-05-28,0.08125,0.081771,0.076563,0.076563,0.076563,91488000
2019-07-31,94.905502,94.977501,92.472,93.338997,93.338997,89414000
2017-11-21,56.643002,57.0,56.41,56.974499,56.974499,49588000
2018-11-13,82.4645,83.852997,80.6875,81.558502,81.558502,118666000
2000-02-08,3.7,4.2,3.671875,4.15625,4.15625,389456000
2008-01-28,3.8455,3.87,3.717,3.791,3.791,170106000
2011-07-26,10.7495,10.78,10.5175,10.709,10.709,197272000
2016-02-25,27.775999,27.9695,27.2645,27.7575,27.7575,90510000
2012-05-14,11.28,11.3645,11.1255,11.1465,11.1465,61932000
2004-10-08,2.047,2.0595,1.9815,2.0,2.0,170924000
2004-02-25,2.125,2.1645,2.125,2.147,2.147,143056000
2009-12-31,6.8545,6.864,6.726,6.726,6.726,90460000
2006-08-30,1.4785,1.5425,1.474,1.5335,1.5335,226066000
2015-12-10,33.279499,33.426498,32.978001,33.116001,33.116001,69110000
2020-05-07,118.738998,118.800003,117.155502,118.380501,118.380501,67928000
1998-06-19,0.592188,0.635417,0.566667,0.631771,0.631771,733572000
2008-05-08,3.6865,3.708,3.578,3.6395,3.6395,162626000
2001-11-30,0.565,0.5775,0.54,0.566,0.566,177776000
1998-12-23,2.733333,2.75,2.659375,2.708333,2.708333,291276000
2015-09-10,25.7575,26.306499,25.739,26.112,26.112,51520000
2003-11-25,2.5675,2.665,2.5625,2.6235,2.6235,275426000
2022-12-20,85.330002,86.610001,84.330002,85.190002,85.190002,74348300
2002-08-12,0.707,0.7245,0.6975,0.723,0.723,70066000
2002-05-29,0.941,0.955,0.94,0.9455,0.9455,72282000
2023-09-28,124.040001,126.580002,123.040001,125.980003,125.980003,54555000
2017-01-17,40.785,40.799999,40.172001,40.486,40.486,73410000
2006-12-20,1.9715,2.015,1.9695,2.0005,2.0005,155686000
2003-01-17,1.073,1.0855,1.0615,1.07,1.07,115724000
2006-12-14,1.937,1.977,1.93,1.951,1.951,125922000
1998-05-07,0.379167,0.3875,0.367708,0.379167,0.379167,277752000
2008-11-17,1.9955,2.063,1.9535,1.9845,1.9845,214236000
1999-02-05,2.925,3.071875,2.807813,2.896875,2.896875,171320000
2007-09-28,4.6385,4.68,4.585,4.6575,4.6575,96274000
2001-12-17,0.555,0.557,0.509,0.5405,0.5405,171986000
2013-07-02,14.052,14.329,14.0295,14.1865,14.1865,64764000
2006-11-17,2.1275,2.1335,2.111,2.1275,2.1275,130604000
2017-11-02,54.890499,55.097,54.343498,54.710999,54.710999,73698000
2003-03-14,1.227,1.245,1.21,1.2355,1.2355,178156000
2002-09-05,0.729,0.736,0.712,0.7125,0.7125,106404000
2000-01-26,3.43125,3.5,3.2375,3.240625,3.240625,131160000
2020-12-04,159.910507,159.910507,157.938004,158.128998,158.128998,58272000
2023-07-18,132.710007,133.860001,131.350006,132.830002,132.830002,54969100
2005-04-07,1.734,1.746,1.725,1.745,1.745,76146000
2016-01-06,31.1,31.9895,31.015499,31.6325,31.6325,106584000
2021-04-15,168.550003,169.850006,167.600006,168.954498,168.954498,64672000
2016-02-05,26.464001,26.4725,24.959499,25.106501,25.106501,194178000
2005-05-10,1.72,1.7235,1.701,1.7115,1.7115,109500000
2018-06-28,83.626999,85.275002,83.058502,85.072502,85.072502,90594000
2014-01-08,19.9235,20.15,19.802,20.096001,20.096001,46330000
2000-10-20,1.384375,1.5625,1.35625,1.540625,1.540625,232438000
2017-03-02,42.653999,42.741001,42.363998,42.445499,42.445499,42642000
1999-03-01,3.175,3.401563,3.1,3.325,3.325,387380000
1999-05-07,3.51875,3.6,3.275,3.409375,3.409375,333080000
2010-03-02,6.2505,6.3675,6.24,6.2765,6.2765,241950000
2013-03-08,13.75,13.772,13.575,13.7095,13.7095,37596000
2009-08-28,4.239,4.2495,4.1285,4.138,4.138,92414000
2011-11-30,9.738,9.765,9.4375,9.6145,9.6145,154340000
2004-11-10,1.9,1.942,1.8915,1.9045,1.9045,213104000
2016-08-26,38.002499,38.5,37.990002,38.450001,38.450001,55536000
2004-01-21,2.808,2.847,2.782,2.81,2.81,135672000
2018-09-04,101.324997,102.525002,100.650002,101.975502,101.975502,114422000
2003-06-03,1.7355,1.7655,1.734,1.7615,1.7615,201918000
1999-03-23,3.215625,3.246875,2.95,2.984375,2.984375,224336000
2024-02-06,169.389999,170.710007,167.649994,169.149994,169.149994,42505500
1998-08-05,0.940104,0.942708,0.833333,0.884896,0.884896,461208000
1998-11-19,1.425,1.4625,1.275,1.277083,1.277083,777912000
2018-11-28,80.695999,84.072502,80.060997,83.887497,83.887497,169174000
2004-10-29,1.718,1.7225,1.7,1.7065,1.7065,129832000
2004-03-11,2.0545,2.1185,2.052,2.064,2.064,140852000
2002-05-21,0.977,0.99,0.9275,0.938,0.938,155270000
2017-10-18,50.463501,51.115501,49.827499,49.849998,49.849998,49994000
2001-07-10,0.804,0.806,0.78,0.7805,0.7805,172854000
2011-06-17,9.3255,9.3695,9.232,9.3185,9.3185,126444000
2002-12-23,1.089,1.1235,1.089,1.112,1.112,88490000
1999-09-03,3.18125,3.2,3.03125,3.121875,3.121875,328718000
2016-04-14,30.7535,31.219,30.7535,31.0375,31.0375,70242000
2010-07-02,5.546,5.5645,5.428,5.457,5.457,89542000
2015-05-01,21.191,21.282,20.799999,21.143499,21.143499,71316000
2020-05-05,117.0,117.550003,115.356499,115.889999,115.889999,64850000
2007-02-02,1.8615,1.887,1.834,1.8695,1.8695,517014000
2015-05-06,21.071501,21.136,20.727501,20.955,20.955,51050000
2000-05-18,3.01875,3.04375,2.75625,2.76875,2.76875,94540000
1997-09-30,0.2,0.217448,0.190104,0.216927,0.216927,105096000
2011-08-03,10.6485,10.7415,10.277,10.498,10.498,163942000
2008-09-10,4.0005,4.011,3.8075,3.837,3.837,188894000
2002-01-28,0.743,0.7885,0.738,0.775,0.775,460320000
2012-01-23,9.5395,9.5865,9.2615,9.3045,9.3045,91706000
2003-04-16,1.265,1.275,1.2065,1.219,1.219,185890000
2015-01-09,15.074,15.1435,14.834,14.8465,14.8465,51848000
2015-04-17,19.1315,19.177999,18.719999,18.778,18.778,76794000
2004-09-13,1.9565,2.002,1.941,2.0005,2.0005,161304000
2001-02-20,0.68125,0.684375,0.621875,0.625,0.625,131782000
2021-05-14,159.278,161.442993,159.149994,161.145004,161.145004,66500000
2001-10-26,0.3815,0.4005,0.3755,0.378,0.378,122142000
2021-01-21,164.649994,167.427505,164.4785,165.349503,165.349503,98722000
2016-09-27,40.092499,40.832001,40.0555,40.8055,40.8055,76392000
2020-07-24,146.5,151.578995,144.399994,150.445496,150.445496,112648000
2009-05-08,3.9845,4.0115,3.8155,3.8975,3.8975,163860000
2015-06-15,21.382999,21.4025,21.132,21.1835,21.1835,41020000
2024-01-18,152.770004,153.779999,151.820007,153.5,153.5,37850200
2017-03-30,43.747501,43.853001,43.583,43.817001,43.817001,55254000
2021-01-25,166.425003,168.194504,162.157501,164.699997,164.699997,74996000
2015-02-25,18.863501,19.3925,18.827,19.268499,19.268499,63490000
2019-11-11,88.900002,89.0,88.356499,88.582497,88.582497,38920000
2007-07-13,3.654,3.7675,3.6485,3.755,3.755,250040000
2016-01-12,31.262501,31.2995,30.612,30.894501,30.894501,94482000
1999-03-08,3.035938,3.160938,2.98125,3.054688,3.054688,209252000
2007-06-15,3.6425,3.6435,3.5595,3.62,3.62,196664000
2016-03-31,29.964001,30.0375,29.6105,29.681999,29.681999,53636000
2016-09-23,40.156502,40.387501,40.105999,40.287498,40.287498,47070000
2017-06-23,50.126999,50.230999,49.901001,50.187,50.187,57582000
2002-11-13,0.9805,1.05,0.9805,1.0205,1.0205,364124000
2007-11-15,3.9715,3.9865,3.835,3.8925,3.8925,156630000
2011-06-16,9.287,9.35,9.0795,9.1825,9.1825,120642000
2004-08-02,1.9225,1.938,1.8905,1.915,1.915,118244000
2023-10-23,124.629997,127.879997,123.980003,126.559998,126.559998,48260000
2015-03-06,19.275999,19.35,18.944,19.004499,19.004499,52540000
1999-10-04,3.971875,3.9875,3.7875,3.853125,3.853125,195148000
2012-06-08,10.9305,10.971,10.833,10.924,10.924,57540000
2010-06-24,6.0305,6.0425,5.84,5.9165,5.9165,155422000
2014-06-11,16.799999,17.035999,16.694,16.76,16.76,88736000
2018-05-11,80.5495,80.555,79.894501,80.1455,80.1455,45278000
2022-03-08,136.683502,140.699493,133.572495,136.014496,136.014496,91662000
1999-10-26,4.15625,4.215625,4.00625,4.0625,4.0625,154230000
2011-06-20,9.298,9.4425,9.2785,9.386,9.386,56634000
2004-06-01,2.3935,2.5225,2.385,2.5115,2.5115,258806000
2010-11-18,8.037,8.25,8.037,8.2085,8.2085,124506000
2023-03-01,93.870003,94.68,91.589996,92.169998,92.169998,52299500
2023-03-30,101.550003,103.040001,101.010002,102.0,102.0,53633400
2005-10-26,2.05,2.055,1.974,1.9875,1.9875,602094000
2006-09-27,1.614,1.623,1.5965,1.6165,1.6165,109396000
2018-12-11,83.900002,83.973503,80.980003,82.162003,82.162003,124894000
2013-02-26,13.0445,13.102,12.7865,12.968,12.968,66972000
2012-05-01,11.47,11.6485,11.42,11.502,11.502,135098000
2022-01-28,140.860504,143.998001,137.929504,143.977997,143.977997,74392000
2001-10-24,0.4025,0.4075,0.37,0.382,0.382,533848000
2016-11-21,38.299999,39.017502,38.255501,39.0,39.0,92292000
2021-09-03,172.600006,174.133499,171.822006,173.902496,173.902496,51514000
2010-08-31,6.1425,6.295,6.125,6.2415,6.2415,84512000
2007-10-31,4.4025,4.48,4.35,4.4575,4.4575,140896000
1999-05-04,3.815625,4.0125,3.5125,3.575,3.575,433928000
2003-01-22,1.0385,1.085,1.0375,1.0585,1.0585,133672000
2023-11-10,140.460007,143.649994,139.910004,143.559998,143.559998,49287800
2013-03-12,13.55,13.87,13.518,13.7065,13.7065,64924000
1999-10-01,3.85,3.9625,3.832813,3.8625,3.8625,208606000
2022-08-04,140.580002,143.559998,139.550003,142.570007,142.570007,70585000
2021-05-10,164.115997,164.149994,159.5,159.524506,159.524506,116772000
2001-05-16,0.6725,0.719,0.655,0.7065,0.7065,145580000
2012-03-29,10.064,10.2655,10.0315,10.2305,10.2305,114224000
2021-05-19,159.75,161.737503,159.199997,161.589996,161.589996,53594000
2009-02-09,3.328,3.368,3.269,3.3355,3.3355,188752000
2000-02-07,3.809375,3.84375,3.65625,3.75,3.75,202580000
2005-11-28,2.4075,2.456,2.381,2.4175,2.4175,213418000
2005-09-27,2.163,2.1865,2.141,2.158,2.158,83470000
2016-03-28,29.219999,29.237499,28.778,28.9935,28.9935,62430000
2022-10-24,119.980003,120.389999,116.57,119.82,119.82,49531500
2022-06-10,113.419998,114.5,109.050003,109.650002,109.650002,87266000
2016-06-07,36.494499,36.5,36.0275,36.187,36.187,54650000
2004-03-01,2.151,2.174,2.129,2.1485,2.1485,99190000
2006-07-10,1.815,1.835,1.77,1.7895,1.7895,77534000
2009-03-10,3.1245,3.295,3.089,3.2855,3.2855,308714000
2005-11-22,2.375,2.4505,2.367,2.4425,2.4425,259814000
2006-10-24,1.6435,1.9,1.643,1.6815,1.6815,463106000
2016-09-30,41.630501,41.997501,41.619999,41.865501,41.865501,88612000
2008-03-03,3.1795,3.2245,3.06,3.1215,3.1215,274422000
2005-04-06,1.755,1.76,1.731,1.741,1.741,105522000
2012-07-25,11.1,11.125,10.7955,10.8525,10.8525,72934000
2008-05-21,4.0185,4.0575,3.875,3.915,3.915,141410000
2001-04-03,0.4355,0.4575,0.425,0.4315,0.4315,97314000
2013-09-27,15.846,15.8605,15.6675,15.8005,15.8005,33150000
2007-12-05,4.7495,4.7495,4.599,4.6595,4.6595,132172000
2006-10-11,1.6305,1.6575,1.6135,1.6455,1.6455,134570000
2018-08-28,96.886497,97.088997,96.441002,96.640999,96.640999,62014000
2020-03-09,88.693001,93.138496,88.064499,90.030502,90.030502,156264000
2001-08-17,0.4755,0.5045,0.4725,0.4995,0.4995,107212000
2007-08-06,3.853,3.95,3.83,3.95,3.95,180058000
2019-02-28,81.762497,82.588501,81.691498,81.991501,81.991501,60518000
2002-05-06,0.797,0.8245,0.7875,0.806,0.806,107052000
2009-03-06,3.26,3.275,2.991,3.0845,3.0845,301876000
2012-01-12,8.971,8.9745,8.7875,8.7965,8.7965,107716000
2010-10-29,8.29,8.425,8.2405,8.2615,8.2615,99970000
2018-02-22,74.767998,75.126999,73.788002,74.266998,74.266998,97162000
2014-02-27,17.861,18.029499,17.775,18.0065,18.0065,62098000
2007-05-10,3.122,3.1325,3.0425,3.046,3.046,201040000
2000-06-29,1.85625,1.925,1.80625,1.85625,1.85625,179730000
2005-05-18,1.7405,1.7985,1.7365,1.7665,1.7665,191150000
2022-12-27,84.970001,85.349998,83.0,83.040001,83.040001,57284000
1999-09-20,3.184375,3.25,3.134375,3.1375,3.1375,119142000
2012-03-30,10.251,10.3425,10.0935,10.1255,10.1255,88762000
2007-08-09,3.82,3.863,3.7055,3.7055,3.7055,166968000
2005-02-11,1.7785,1.7975,1.75,1.789,1.789,156834000
2001-10-18,0.4455,0.4615,0.419,0.4235,0.4235,87066000
2005-04-11,1.73,1.75,1.718,1.73,1.73,65062000
2018-11-29,83.749496,84.499496,82.616501,83.678497,83.678497,132264000
2016-03-24,28.355499,29.1775,28.354,29.147499,29.147499,103710000
2009-03-16,3.428,3.4645,3.334,3.349,3.349,188746000
2009-05-20,3.925,4.0555,3.871,3.8985,3.8985,147020000
2017-06-12,48.349998,48.797501,47.25,48.245499,48.245499,188944000
2014-05-30,15.7215,15.7325,15.3785,15.6275,15.6275,85204000
2020-01-03,93.224998,94.309998,93.224998,93.748497,93.748497,75288000
2001-08-20,0.5095,0.5205,0.4975,0.52,0.52,72280000
2000-10-23,1.484375,1.51875,1.38125,1.5,1.5,203992000
2012-09-25,12.8165,12.9475,12.5515,12.623,12.623,88116000
2002-07-12,0.7875,0.8095,0.7625,0.7715,0.7715,140000000
2001-08-31,0.435,0.465,0.4345,0.447,0.447,72832000
2002-05-20,0.94,0.974,0.9385,0.9695,0.9695,169216000
2008-04-09,3.828,3.8335,3.683,3.7195,3.7195,133206000
2001-05-11,0.7275,0.74,0.7,0.734,0.734,69738000
2015-10-12,26.997999,27.541,26.99,27.509501,27.509501,55522000
2016-07-27,36.898499,37.047001,36.693001,36.8335,36.8335,58262000
2016-03-10,28.337,28.35,27.395,27.946501,27.946501,78398000
2017-07-11,49.650002,49.7995,49.186001,49.706501,49.706501,59654000
2001-08-23,0.5065,0.508,0.4785,0.4815,0.4815,80014000
2006-03-27,1.775,1.783,1.757,1.7625,1.7625,74170000
2010-08-03,6.0,6.1435,5.984,6.121,6.121,119076000
2019-09-05,91.097504,92.099998,90.778999,92.036003,92.036003,66216000
2004-02-18,2.268,2.2685,2.232,2.2435,2.2435,159070000
2002-07-08,0.7475,0.7925,0.734,0.747,0.747,117800000
2018-04-17,73.114998,75.359497,72.850998,75.191498,75.191498,102288000
2000-05-26,2.3125,2.3875,2.2,2.325,2.325,72420000
1998-02-06,0.246354,0.251042,0.24375,0.245313,0.245313,42456000
2013-10-21,16.494499,16.5,16.190001,16.322001,16.322001,50446000
2018-11-15,79.050499,81.240997,77.3255,80.972,80.972,168546000
2009-03-05,3.206,3.29,3.18,3.2385,3.2385,235406000
2014-12-03,16.286501,16.338499,15.718,15.825,15.825,113620000
2023-09-06,136.320007,137.449997,134.610001,135.360001,135.360001,41785500
2013-04-25,13.5765,13.79,13.525,13.735,13.735,122330000
1999-03-02,3.360938,3.39375,3.026563,3.032813,3.032813,332064000
2001-04-30,0.7815,0.845,0.7795,0.789,0.789,115606000
2021-07-06,176.505493,184.274002,176.449997,183.787003,183.787003,134896000
2015-06-26,22.087999,22.1745,21.753,21.905001,21.905001,52490000
2011-08-18,9.5605,9.567,8.986,9.126,9.126,165504000
2004-12-21,1.942,1.971,1.932,1.9695,1.9695,104588000
2020-10-01,160.399994,161.199997,158.600006,161.063004,161.063004,99438000
2002-01-15,0.517,0.521,0.508,0.5145,0.5145,101846000
2012-05-10,11.1955,11.454,11.0975,11.3345,11.3345,92968000
2006-01-26,2.1975,2.239,2.1895,2.234,2.234,97790000
2003-02-28,1.0785,1.101,1.0715,1.1005,1.1005,93742000
2005-06-24,1.765,1.772,1.744,1.751,1.751,73510000
2023-02-09,101.32,101.779999,97.57,98.239998,98.239998,64622500
1998-10-19,0.825,0.890625,0.825,0.88125,0.88125,333624000
2019-08-16,89.644501,90.1455,89.227501,89.628502,89.628502,60360000
2007-06-29,3.4515,3.4595,3.4075,3.4205,3.4205,106332000
2002-03-13,0.8025,0.817,0.782,0.787,0.787,111188000
2000-08-10,1.575,1.5875,1.4875,1.521875,1.521875,121460000
2016-07-26,37.135502,37.156502,36.637501,36.779499,36.779499,50594000
2003-12-11,2.463,2.5575,2.4595,2.54,2.54,188110000
2003-08-28,2.297,2.3,2.2405,2.297,2.297,139750000
2012-01-20,9.5355,9.645,9.452,9.5465,9.5465,112206000
2015-04-06,18.504999,19.01,18.468,18.851999,18.851999,61014000
2005-07-25,1.9,1.952,1.8925,1.8975,1.8975,109400000
2022-09-20,123.349998,124.400002,121.139999,122.190002,122.190002,47698400
2004-01-22,2.8405,2.891,2.812,2.859,2.859,213444000
2006-10-06,1.6575,1.661,1.625,1.6295,1.6295,84384000
2018-11-12,84.912003,85.427498,81.500504,81.842499,81.842499,136124000
2009-01-15,2.428,2.6115,2.3815,2.572,2.572,232346000
2007-10-19,4.4965,4.5325,4.466,4.488,4.488,182524000
2006-05-30,1.7865,1.7875,1.722,1.732,1.732,118416000
2008-12-08,2.4575,2.607,2.368,2.5705,2.5705,218814000
2000-11-03,1.95,2.04375,1.84375,1.878125,1.878125,119248000
2016-05-13,35.731998,35.962502,35.3255,35.495998,35.495998,95268000
2017-12-13,58.5,58.543499,58.0135,58.206501,58.206501,52336000
2017-10-16,50.422001,50.4785,50.051998,50.317001,50.317001,40178000
2008-01-18,3.9965,4.1155,3.902,3.988,3.988,267286000
2007-01-26,1.863,1.863,1.815,1.8425,1.8425,82786000
2018-03-20,77.516998,79.349998,77.2705,79.3255,79.3255,91632000
2021-04-08,165.544998,166.225006,164.600006,164.964996,164.964996,56242000
2005-01-12,2.0745,2.124,2.041,2.115,2.115,161446000
2019-04-17,93.649498,93.823502,93.022003,93.240997,93.240997,57870000
2023-12-06,147.580002,147.850006,144.279999,144.520004,144.520004,39679000
2021-06-25,173.199997,173.240997,169.709,170.072998,170.072998,78820000
2017-11-01,55.27,55.448502,54.837002,55.183998,55.183998,75110000
2015-09-04,24.8825,25.1425,24.782,24.950001,24.950001,53850000
2021-07-19,176.628998,177.510498,174.957993,177.479507,177.479507,75692000
2006-11-10,1.9395,1.968,1.938,1.963,1.963,89902000
2020-03-25,96.0345,97.513,94.289001,94.292,94.292,129582000
2000-02-25,3.371875,3.46875,3.259375,3.45625,3.45625,97410000
2002-10-02,0.8405,0.882,0.835,0.8505,0.8505,164472000
2011-09-20,12.04,12.0525,11.5515,11.6625,11.6625,147710000
2011-01-25,8.775,8.8375,8.714,8.835,8.835,93020000
1998-07-06,1.061458,1.172917,1.045833,1.1625,1.1625,937668000
2024-01-24,157.800003,158.509995,156.479996,156.869995,156.869995,48547300
2020-10-26,159.936996,164.149002,157.664993,160.352005,160.352005,118024000
2013-02-25,13.347,13.4345,12.9825,12.9935,12.9935,60648000
2004-05-11,2.096,2.152,2.095,2.135,2.135,151912000
2020-07-29,151.5495,151.957993,149.838501,151.676498,151.676498,59482000
2014-10-02,15.846,15.9265,15.5655,15.9205,15.9205,71078000
2008-03-25,3.7915,3.8145,3.7025,3.7585,3.7585,126550000
2001-08-16,0.504,0.5075,0.47,0.4905,0.4905,124542000
2023-09-08,136.860001,138.850006,136.75,138.229996,138.229996,38348200
1999-02-25,2.915625,3.140625,2.865625,3.125,3.125,733796000
2006-04-06,1.86,1.942,1.8565,1.9255,1.9255,185892000
2002-04-16,0.709,0.7145,0.686,0.7005,0.7005,73620000
2000-08-21,1.954688,1.99375,1.825,1.875,1.875,80750000
2008-03-24,3.691,3.8465,3.6375,3.7975,3.7975,187908000
2003-03-13,1.184,1.2295,1.1565,1.221,1.221,224178000
1998-07-10,0.858333,0.882292,0.817708,0.829167,0.829167,499644000
2012-06-22,11.0915,11.1255,10.9675,11.108,11.108,43750000
2015-07-08,21.717501,21.7995,21.4415,21.485001,21.485001,47662000
2023-12-15,148.380005,150.570007,147.880005,149.970001,149.970001,110039100
2022-05-05,123.0,123.499001,115.072502,116.406998,116.406998,144392000
2017-07-20,51.579498,51.748501,51.125999,51.435001,51.435001,61950000
2011-06-29,10.1335,10.3125,10.0515,10.209,10.209,92178000
2019-04-01,90.005501,90.783501,89.936501,90.709503,90.709503,84776000
2000-10-30,1.653125,1.71875,1.513281,1.64375,1.64375,250204000
1999-12-16,4.9125,4.9375,4.675,4.74375,4.74375,140088000
2003-03-28,1.3795,1.3975,1.355,1.359,1.359,128740000
2017-06-29,48.950001,49.377998,48.262501,48.796501,48.796501,86060000
2015-07-30,26.3825,26.959999,26.2145,26.837999,26.837999,74862000
2012-03-13,9.196,9.2435,9.0385,9.2295,9.2295,88116000
2001-05-03,0.8415,0.85,0.8125,0.8375,0.8375,100200000
2003-12-15,2.6025,2.6125,2.5025,2.5205,2.5205,193536000
2015-12-31,34.304001,34.387501,33.794498,33.794498,33.794498,74992000
2024-02-27,174.080002,174.619995,172.860001,173.539993,173.539993,31141700
2022-04-13,150.018494,156.024994,149.600006,155.541,155.541,53390000
1997-11-28,0.213542,0.216667,0.205729,0.20625,0.20625,32064000
2002-03-04,0.771,0.8245,0.77,0.824,0.824,278564000
2004-03-22,2.0875,2.0925,2.0255,2.0425,2.0425,179502000
2020-04-14,110.023499,114.599998,109.310501,114.166,114.166,161744000
2017-01-18,40.474998,40.586498,40.213501,40.374001,40.374001,47084000
2017-01-25,41.289501,41.870998,41.2645,41.826,41.826,78452000
2005-09-02,2.1,2.1025,2.052,2.0755,2.0755,80542000
2004-10-27,1.6815,1.7315,1.681,1.7115,1.7115,181214000
2020-01-23,94.255501,94.499001,93.638,94.228996,94.228996,49692000
2008-06-24,3.9775,4.0395,3.8815,3.982,3.982,142802000
2020-12-09,158.394501,158.721497,154.399994,155.210007,155.210007,82016000
2010-12-22,9.25,9.2725,9.2055,9.238,9.238,51562000
2002-08-27,0.752,0.7635,0.725,0.726,0.726,71578000
2007-01-04,1.9295,1.957,1.913,1.945,1.945,126368000
2004-09-15,2.1025,2.159,2.0935,2.1105,2.1105,222716000
2009-07-13,3.9035,4.0825,3.9005,4.0735,4.0735,161004000
2002-09-16,0.8255,0.8465,0.8225,0.8355,0.8355,59250000
2004-06-04,2.5025,2.5755,2.5,2.5475,2.5475,251712000
2001-02-12,0.70625,0.75,0.685156,0.725,0.725,105906000
2001-01-31,0.946875,0.978125,0.853125,0.865625,0.865625,409516000
2017-03-29,42.952499,43.821999,42.951,43.716,43.716,89716000
2010-06-28,5.9425,6.002,5.855,5.89,5.89,112244000
2021-05-11,156.813995,161.899994,156.3685,161.195496,161.195496,92396000
2004-06-02,2.5245,2.5605,2.4885,2.5175,2.5175,249470000
2022-07-18,115.0,117.239998,113.150002,113.760002,113.760002,59115400
1999-08-18,2.878125,2.9375,2.8125,2.828125,2.828125,568308000
2014-01-22,20.4,20.403,20.1,20.226999,20.226999,41210000
2006-07-24,1.6675,1.734,1.667,1.7155,1.7155,147708000
2021-03-22,153.392502,156.328995,153.002502,155.543503,155.543503,58044000
2001-11-20,0.4535,0.465,0.43,0.43,0.43,149040000
2023-07-07,128.589996,130.970001,128.130005,129.779999,129.779999,41928700
2007-11-23,4.0055,4.0725,3.949,4.0715,4.0715,55618000
2008-12-31,2.537,2.5845,2.4955,2.564,2.564,155844000
2022-02-14,151.751007,158.448502,151.649994,155.167007,155.167007,83230000
1998-05-01,0.386458,0.396354,0.377083,0.39375,0.39375,186144000
2002-01-09,0.598,0.6085,0.565,0.5765,0.5765,217592000
2011-12-13,9.428,9.484,8.925,9.0255,9.0255,185946000
2009-02-04,3.169,3.172,3.0415,3.053,3.053,274526000
2010-10-20,7.939,7.9935,7.8285,7.9335,7.9335,115808000
2001-12-10,0.5775,0.6075,0.572,0.5825,0.5825,170318000
2008-02-27,3.534,3.574,3.4785,3.5435,3.5435,178610000
